CheckInDate,CheckOutDate,RateAmount,BookingStatus,RoomType,Channel,GuestName,GuestCountry,RepeatGuest
2024-10-26,2024-11-01,393.44,Confirmed,Single,Direct,,,true
2025-03-11,2025-03-12,66.04,Confirmed,Double,Direct,,,true
2023-06-11,2023-06-14,172.37,Confirmed,Single,Direct,,,true
2024-08-20,2024-08-21,152.32,Confirmed,Deluxe,Direct,,,true
2023-02-14,2023-02-20,382.50,Confirmed,Deluxe,Direct,,,false
2026-01-02,2026-01-09,522.98,Confirmed,Double,Booking.com,,,true
2023-04-04,2023-04-05,134.19,Confirmed,Family,Expedia,,,true
2024-01-12,2024-01-13,59.73,Confirmed,Single,Direct,,,true
2024-07-26,2024-07-27,72.25,Confirmed,Double,Direct,,,true
2024-10-20,2024-10-22,108.24,Confirmed,Single,Agoda,,,true
2025-01-15,2025-01-16,108.32,Confirmed,Deluxe,Direct,,,true
2024-06-20,2024-06-21,87.38,Confirmed,Double,Booking.com,,,true
2023-09-12,2023-09-16,1380.08,Confirmed,Suite,Direct,,,true
2024-08-15,2024-08-17,109.71,Cancelled,Deluxe,Expedia,,,true
2025-01-01,2025-01-08,97.94,Cancelled,Double,Booking.com,,,true
2025-02-03,2025-02-05,286.96,Confirmed,Deluxe,Booking.com,,,true
2024-06-21,2024-06-22,107.97,Confirmed,Double,Direct,,,true
2025-10-13,2025-10-15,173.28,Confirmed,Single,Agoda,,,true
2024-04-10,2024-04-12,414.09,Confirmed,Suite,Expedia,,,true
2023-05-27,2023-05-31,592.09,Confirmed,Family,Agoda,,,true
2024-10-22,2024-10-23,67.96,Confirmed,Double,Expedia,,,true
2024-12-14,2024-12-17,255.31,Confirmed,Single,Expedia,,,true
2024-08-21,2024-08-24,153.60,Confirmed,Single,Expedia,,,true
2025-07-25,2025-07-27,128.66,Confirmed,Double,Direct,,,true
2025-01-15,2025-01-16,80.15,Confirmed,Deluxe,Expedia,,,true
2024-12-01,2024-12-04,192.47,Confirmed,Single,Booking.com,,,true
2024-09-27,2024-09-29,619.43,Confirmed,Suite,Agoda,,,false
2023-12-11,2023-12-12,97.77,Confirmed,Double,Agoda,,,true
2024-11-16,2024-11-18,173.04,Confirmed,Double,Direct,,,true
2023-09-02,2023-09-03,183.35,Confirmed,Family,Booking.com,,,true
2024-02-19,2024-02-23,140.00,Confirmed,Single,Booking.com,,,true
2025-09-30,2025-10-02,475.14,Confirmed,Family,Expedia,,,true
2025-11-05,2025-11-07,87.12,Confirmed,Single,Expedia,,,true
2024-09-21,2024-09-22,318.10,Confirmed,Suite,Direct,,,false
2024-02-13,2024-02-15,54.26,Cancelled,Deluxe,Agoda,,,true
2023-10-04,2023-10-08,257.92,Confirmed,Double,Booking.com,,,true
2025-05-22,2025-05-28,1543.98,Confirmed,Suite,Direct,,,true
2025-02-19,2025-02-20,7.67,Cancelled,Single,Agoda,,,true
2023-10-13,2023-10-17,244.19,Confirmed,Double,Agoda,,,true
2024-06-24,2024-06-27,732.42,Confirmed,Suite,Booking.com,,,true
2025-08-12,2025-08-14,77.96,Confirmed,Double,Direct,,,true
2024-05-03,2024-05-05,208.96,Confirmed,Double,Booking.com,,,true
2023-09-06,2023-09-12,377.78,Confirmed,Double,Direct,,,true
2023-02-10,2023-02-16,1179.12,Confirmed,Suite,Direct,,,true
2025-09-04,2025-09-15,1191.56,Confirmed,Deluxe,Agoda,,,true
2024-12-12,2024-12-15,328.49,Confirmed,Deluxe,Direct,,,false
2023-06-21,2023-06-27,231.06,Confirmed,Single,Booking.com,,,true
2024-02-26,2024-02-29,137.01,Confirmed,Single,Direct,,,true
2024-11-16,2024-11-25,556.54,Confirmed,Single,Direct,,,true
2025-12-12,2025-12-15,392.27,Confirmed,Deluxe,Agoda,,,true
2023-10-16,2023-10-17,131.95,Confirmed,Family,Direct,,,true
2023-08-17,2023-08-18,106.30,Confirmed,Double,Direct,,,true
2025-08-20,2025-08-28,1337.98,Confirmed,Deluxe,Expedia,,,true
2025-12-30,2026-01-03,333.37,Confirmed,Double,Direct,,,true
2025-12-02,2025-12-03,57.99,Confirmed,Single,Expedia,,,true
2025-08-28,2025-09-05,545.36,Confirmed,Single,Direct,,,true
2025-09-21,2025-09-22,289.88,Confirmed,Suite,Direct,,,true
2024-03-09,2024-03-10,42.02,Confirmed,Single,Direct,,,true
2026-01-16,2026-01-18,470.04,Confirmed,Family,Booking.com,,,true
2025-06-24,2025-06-28,256.77,Confirmed,Single,Direct,,,true
2024-06-20,2024-06-28,684.16,Confirmed,Deluxe,Direct,,,true
2023-03-06,2023-03-09,148.50,Confirmed,Single,Booking.com,,,true
2025-02-28,2025-03-01,101.34,Confirmed,Double,Expedia,,,true
2025-08-11,2025-08-13,144.60,Confirmed,Double,Booking.com,,,true
2023-03-21,2023-03-27,180.39,Confirmed,Single,Direct,,,true
2024-11-10,2024-11-11,67.83,Confirmed,Double,Expedia,,,true
2025-07-13,2025-07-17,698.53,Confirmed,Deluxe,Expedia,,,true
2023-02-28,2023-03-02,207.79,Confirmed,Deluxe,Direct,,,true
2023-10-31,2023-11-07,851.73,Confirmed,Deluxe,Expedia,,,true
2024-09-11,2024-09-13,50.05,Cancelled,Single,Expedia,,,true
2023-09-04,2023-09-06,411.32,Confirmed,Family,Booking.com,,,true
2024-03-28,2024-03-29,37.67,Confirmed,Single,Direct,,,true
2024-07-10,2024-07-12,322.33,Confirmed,Deluxe,Expedia,,,true
2025-02-04,2025-02-05,59.60,Confirmed,Double,Expedia,,,false
2023-08-27,2023-08-28,154.88,Confirmed,Deluxe,Booking.com,,,true
2025-09-29,2025-09-30,53.09,Confirmed,Single,Expedia,,,true
2025-07-13,2025-07-16,7.67,Cancelled,Deluxe,Agoda,,,true
2024-12-06,2024-12-07,262.73,Confirmed,Suite,Booking.com,,,true
2025-11-19,2025-11-22,318.93,Confirmed,Deluxe,Direct,,,false
2024-03-12,2024-03-17,451.60,Confirmed,Deluxe,Direct,,,true
2025-04-03,2025-04-05,149.18,Confirmed,Double,Booking.com,,,true
2026-01-14,2026-01-16,136.30,Confirmed,Double,Booking.com,,,false
2024-03-21,2024-03-23,101.14,Confirmed,Single,Booking.com,,,true
2023-08-22,2023-08-25,284.13,Confirmed,Double,Expedia,,,true
2024-07-04,2024-07-05,57.43,Confirmed,Single,Direct,,,true
2025-02-27,2025-03-08,1312.13,Confirmed,Family,Booking.com,,,true
2024-05-07,2024-05-09,7.67,Cancelled,Single,Direct,,,true
2023-11-05,2023-11-11,674.16,Confirmed,Deluxe,Expedia,,,true
2023-12-23,2023-12-25,108.97,Confirmed,Single,Direct,,,true
2023-01-25,2023-01-26,45.41,Confirmed,Single,Direct,,,false
2024-12-08,2024-12-09,41.06,Confirmed,Single,Booking.com,,,false
2023-07-23,2023-07-25,190.60,Confirmed,Double,Direct,,,true
2024-12-27,2024-12-30,352.66,Confirmed,Deluxe,Booking.com,,,true
2025-04-01,2025-04-12,550.90,Confirmed,Single,Expedia,,,true
2025-12-13,2025-12-14,208.00,Confirmed,Family,Direct,,,false
2024-01-09,2024-01-12,50.44,Cancelled,Double,Expedia,,,true
2024-06-22,2024-06-23,78.71,Confirmed,Single,Direct,,,true
2025-08-16,2025-08-18,302.92,Confirmed,Deluxe,Booking.com,,,true
2023-07-18,2023-07-19,198.41,Confirmed,Family,Agoda,,,true
2024-05-26,2024-05-27,157.39,Confirmed,Family,Expedia,,,true
2025-05-28,2025-05-29,60.04,Confirmed,Single,Direct,,,true
2025-11-12,2025-11-16,243.41,Confirmed,Double,Direct,,,true
2023-10-27,2023-10-29,265.46,Confirmed,Deluxe,Direct,,,true
2024-04-11,2024-04-12,53.95,Confirmed,Single,Agoda,,,true
2023-07-24,2023-07-26,219.94,Cancelled,Family,Expedia,,,true
2025-11-20,2025-11-23,262.92,Confirmed,Double,Booking.com,,,true
2023-01-27,2023-01-28,56.30,Confirmed,Single,DIRECT,,,true
2023-12-31,2024-01-01,91.71,Confirmed,Double,Expedia,,,true
2024-04-17,2024-04-24,7.67,Cancelled,Double,Direct,,,true
2025-11-13,2025-11-16,366.88,Confirmed,Deluxe,Booking.com,,,true
2024-01-01,2024-01-03,188.50,Confirmed,Double,Direct,,,true
2025-04-16,2025-04-21,1130.29,Confirmed,Suite,Direct,,,false
2023-04-22,2023-04-28,835.16,Confirmed,Deluxe,Direct,,,true
2024-01-13,2024-01-16,378.00,Confirmed,Suite,Agoda,,,true
2025-12-01,2025-12-04,230.40,Confirmed,Double,Expedia,,,true
2024-09-10,2024-09-11,60.69,Confirmed,Double,Direct,,,true
2024-01-13,2024-01-14,46.39,Cancelled,Deluxe,Booking.com,,,false
2025-08-21,2025-08-23,161.84,Confirmed,Double,Direct,,,true
2024-01-29,2024-02-05,462.71,Cancelled,Suite,Booking.com,,,true
2023-07-17,2023-07-19,7.67,Cancelled,Single,Expedia,,,true
2023-06-06,2023-06-12,799.65,Confirmed,Deluxe,Booking.com,,,true
2025-08-16,2025-08-20,431.68,Confirmed,Double,Direct,,,true
2023-09-20,2023-09-24,265.25,Confirmed,Double,Direct,,,true
2024-11-15,2024-11-27,2165.66,Confirmed,Family,Booking.com,,,true
2025-09-09,2025-09-10,7.67,Cancelled,Family,Direct,,,true
2023-05-11,2023-05-15,617.12,Confirmed,Deluxe,Direct,,,true
2024-10-06,2024-10-08,103.12,Confirmed,Single,Expedia,,,true
2023-11-13,2023-11-17,205.77,Confirmed,Single,Booking.com,,,true
2025-07-02,2025-07-05,99.37,Cancelled,Double,Direct,,,true
2024-04-08,2024-04-09,139.32,Confirmed,Family,Booking.com,,,true
2023-10-04,2023-10-06,196.89,Confirmed,Deluxe,Direct,,,true
2025-08-09,2025-08-10,91.41,Confirmed,Single,Direct,,,true
2025-01-18,2025-01-27,410.59,Confirmed,Single,Direct,,,true
2025-02-21,2025-02-23,100.42,Confirmed,Single,Direct,,,false
2024-11-15,2024-11-24,789.51,Confirmed,Deluxe,Booking.com,,,true
2025-01-18,2025-01-20,109.94,Confirmed,Single,Direct,,,true
2024-10-26,2024-10-28,190.08,Confirmed,Double,Booking.com,,,true
2024-04-28,2024-05-05,1432.81,Confirmed,Deluxe,Booking.com,,,true
2025-01-07,2025-01-10,177.03,Confirmed,Single,Booking.com,,,true
2025-08-16,2025-08-18,123.78,Confirmed,Deluxe,Expedia,,,true
2024-12-24,2024-12-26,241.80,Confirmed,Deluxe,Direct,,,true
2025-11-05,2025-11-11,223.38,Confirmed,Single,Booking.com,,,true
2025-09-05,2025-09-06,115.29,Confirmed,Deluxe,Booking.com,,,true
2023-10-31,2023-11-03,281.88,Confirmed,Family,Expedia,,,true
2024-07-02,2024-07-05,242.79,Confirmed,Double,Booking.com,,,true
2024-07-12,2024-07-20,293.57,Confirmed,Single,Agoda,,,true
2025-12-20,2025-12-23,202.34,Confirmed,Single,Direct,,,false
2025-10-25,2025-10-29,7.67,Cancelled,Double,Expedia,,,true
2024-08-04,2024-08-07,7.67,Cancelled,Double,Direct,,,true
2025-11-19,2025-11-20,199.63,Confirmed,Suite,Booking.com,,,true
2023-11-25,2023-11-26,79.22,Confirmed,Double,Direct,,,true
2024-12-10,2024-12-13,312.50,Confirmed,Double,Expedia,,,true
2023-09-11,2023-09-12,35.00,Confirmed,Single,Direct,,,true
2023-01-21,2023-01-25,162.89,Confirmed,Single,Expedia,,,true
2023-08-02,2023-08-06,324.24,Confirmed,Double,Expedia,,,true
2024-07-04,2024-07-09,1047.52,Confirmed,Family,Booking.com,,,true
2024-08-06,2024-08-07,100.36,Confirmed,Deluxe,Direct,,,true
2025-07-09,2025-07-16,1765.95,Confirmed,Family,Expedia,,,true
2023-06-02,2023-06-04,134.73,Confirmed,Single,Expedia,,,true
2025-08-12,2025-08-14,266.00,Confirmed,Double,Expedia,,,true
2025-04-06,2025-04-08,198.28,Confirmed,Double,Expedia,,,true
2024-08-07,2024-08-09,376.45,Confirmed,Family,Direct,,,true
2024-10-12,2024-10-16,645.44,Confirmed,Deluxe,Direct,,,true
2023-05-16,2023-05-20,398.30,Confirmed,Deluxe,Direct,,,true
2025-04-23,2025-04-25,219.39,Confirmed,Deluxe,Expedia,,,true
2025-12-26,2026-01-01,133.88,Cancelled,Single,Agoda,,,true
2024-01-10,2024-01-11,83.65,Confirmed,Double,Expedia,,,true
2025-07-31,2025-08-05,458.78,Confirmed,Double,Booking.com,,,true
2024-03-02,2024-03-03,85.47,Confirmed,Deluxe,Direct,,,true
2025-02-15,2025-02-22,383.14,Confirmed,Double,Booking.com,,,true
2023-10-25,2023-10-26,115.23,Confirmed,Deluxe,Booking.com,,,true
2023-04-05,2023-04-09,285.00,Confirmed,Deluxe,Direct,,,true
2024-01-21,2024-01-24,180.38,Confirmed,Double,Agoda,,,true
2024-08-29,2024-09-02,446.84,Confirmed,Deluxe,Booking.com,,,true
2025-11-26,2025-11-29,350.43,Confirmed,Deluxe,Expedia,,,true
2024-12-24,2024-12-26,71.42,Cancelled,Double,Booking.com,,,true
2024-08-07,2024-08-08,60.05,Confirmed,Single,Direct,,,true
2025-02-08,2025-02-10,99.68,Confirmed,Single,Direct,,,true
2024-10-10,2024-10-16,603.57,Confirmed,Deluxe,Booking.com,,,true
2026-01-09,2026-01-13,66.22,Cancelled,Single,Direct,,,true
2025-01-18,2025-01-19,58.34,Confirmed,Single,Expedia,,,true
2023-09-23,2023-09-27,133.00,Confirmed,Single,Expedia,,,true
2023-12-17,2023-12-21,598.64,Confirmed,Deluxe,Expedia,,,true
2024-03-01,2024-03-04,304.55,Confirmed,Deluxe,Expedia,,,true
2023-06-04,2023-06-10,1905.66,Confirmed,Suite,Expedia,,,true
2024-03-02,2024-03-04,35.17,Cancelled,Single,Direct,,,true
2025-07-24,2025-07-25,101.84,Confirmed,Deluxe,Direct,,,true
2024-08-12,2024-08-22,1107.46,Confirmed,Deluxe,Booking.com,,,true
2024-01-15,2024-01-17,172.48,Confirmed,Double,Booking.com,,,true
2024-10-17,2024-10-25,335.36,Confirmed,Double,Agoda,,,true
2023-09-13,2023-09-16,356.18,Confirmed,Family,Direct,,,true
2025-12-31,2026-01-03,830.14,Confirmed,Suite,Expedia,,,true
2023-05-02,2023-05-05,120.97,Cancelled,Double,Agoda,,,true
2025-06-15,2025-06-16,7.67,Cancelled,Single,Agoda,,,true
2025-10-12,2025-10-16,335.88,Confirmed,Double,Expedia,,,true
2024-10-10,2024-10-13,185.39,Confirmed,Double,Direct,,,true
2025-05-10,2025-05-14,342.72,Confirmed,Double,Agoda,,,true
2023-02-10,2023-02-14,356.04,Confirmed,Double,Booking.com,,,true
2025-11-21,2025-11-22,144.41,Confirmed,Deluxe,Booking.com,,,true
2023-01-24,2023-02-01,283.65,Confirmed,Single,Agoda,,,false
2023-09-04,2023-09-10,353.29,Confirmed,Single,Expedia,,,true
2023-09-12,2023-09-13,76.23,Confirmed,Double,Expedia,,,false
2023-05-06,2023-05-09,477.06,Confirmed,Family,Direct,,,true
2023-10-28,2023-10-29,118.98,Confirmed,Deluxe,Direct,,,true
2023-03-31,2023-04-04,228.38,Confirmed,Double,Booking.com,,,true
2025-09-08,2025-09-10,7.67,Cancelled,Double,Direct,,,true
2024-06-09,2024-06-11,313.96,Confirmed,Deluxe,Agoda,,,true
2025-08-28,2025-09-01,1353.94,Confirmed,Suite,Direct,,,true
2024-11-21,2024-11-22,102.65,Confirmed,Deluxe,Direct,,,false
2025-10-18,2025-10-20,205.08,Confirmed,Double,Booking.com,,,true
2025-06-02,2025-06-03,99.78,Confirmed,Double,Direct,,,true
2025-09-18,2025-09-19,173.46,Confirmed,Family,Direct,,,true
2025-09-27,2025-10-04,552.35,Confirmed,Single,Booking.com,,,true
2025-03-05,2025-03-07,541.37,Confirmed,Suite,Direct,,,true
2025-10-17,2025-10-22,546.70,Confirmed,Double,Direct,,,true
2025-12-30,2026-01-08,1422.98,Confirmed,Deluxe,Booking.com,,,true
2025-10-28,2025-10-31,328.24,Confirmed,Family,Direct,,,true
2024-04-24,2024-04-25,63.41,Confirmed,Single,Booking.com,,,false
2024-03-26,2024-03-28,166.78,Confirmed,Double,Agoda,,,true
2025-02-03,2025-02-04,7.67,Cancelled,Single,Direct,,,true
2023-08-26,2023-08-28,300.90,Confirmed,Deluxe,Direct,,,true
2025-12-07,2025-12-11,588.40,Confirmed,Deluxe,Agoda,,,false
2024-05-31,2024-06-01,156.00,Confirmed,Deluxe,Direct,,,true
2023-08-01,2023-08-06,1731.04,Confirmed,Suite,Booking.com,,,true
2025-12-28,2026-01-01,553.61,Confirmed,Deluxe,Direct,,,false
2025-08-21,2025-08-27,58.98,Confirmed,Single,Expedia,,,true
2025-03-01,2025-03-04,218.68,Confirmed,Double,Direct,,,true
2023-04-04,2023-04-10,364.40,Confirmed,Single,Direct,,,true
2024-11-15,2024-11-20,230.99,Confirmed,Single,Direct,,,false
2024-03-19,2024-03-20,35.36,Cancelled,Deluxe,Direct,,,true
2024-08-17,2024-08-19,139.19,Confirmed,Double,Booking.com,,,true
2025-09-22,2025-09-23,50.38,Confirmed,Single,Direct,,,true
2023-04-08,2023-04-12,808.91,Confirmed,Family,Direct,,,true
2024-08-05,2024-08-11,807.41,Confirmed,Deluxe,Direct,,,true
2024-01-13,2024-01-16,172.69,Confirmed,Single,Expedia,,,true
2024-01-12,2024-01-16,381.95,Confirmed,Deluxe,Direct,,,true
2025-03-18,2025-03-22,300.00,Confirmed,Deluxe,Direct,,,true
2024-11-27,2024-11-29,99.02,Confirmed,Single,Expedia,,,true
2023-09-21,2023-09-26,237.24,Confirmed,Single,Booking.com,,,true
2024-08-25,2024-08-27,120.11,Confirmed,Single,Direct,,,true
2023-10-05,2023-10-09,404.96,Confirmed,Deluxe,Agoda,,,true
2024-05-14,2024-05-16,166.14,Confirmed,Deluxe,Booking.com,,,true
2023-11-13,2023-11-14,52.16,Confirmed,Single,Booking.com,,,true
2023-12-22,2023-12-23,7.67,Cancelled,Family,Direct,,,true
2025-08-31,2025-09-02,376.66,Confirmed,Deluxe,Direct,,,true
2023-05-08,2023-05-09,90.06,Confirmed,Double,Direct,,,true
2023-08-01,2023-08-02,157.05,Confirmed,Suite,Booking.com,,,true
2025-02-08,2025-02-11,280.18,Confirmed,Deluxe,Booking.com,,,true
2023-10-08,2023-10-12,378.92,Confirmed,Double,Booking.com,,,true
2023-08-08,2023-08-09,71.50,Confirmed,Single,Booking.com,,,true
2024-04-07,2024-04-11,1129.85,Confirmed,Suite,Direct,,,true
2023-02-09,2023-02-13,183.08,Confirmed,Single,Booking.com,,,true
2024-09-26,2024-10-01,554.10,Confirmed,Deluxe,Direct,,,false
2025-05-29,2025-05-30,199.46,Confirmed,Family,Expedia,,,false
2024-11-01,2024-11-03,334.96,Confirmed,Family,Direct,,,true
2024-09-27,2024-10-09,955.13,Confirmed,Double,Booking.com,,,true
2023-05-24,2023-05-28,7.67,Cancelled,Single,Direct,,,true
2024-01-02,2024-01-06,339.68,Cancelled,Family,Direct,,,true
2023-08-22,2023-08-27,679.46,Confirmed,Deluxe,Agoda,,,true
2023-02-25,2023-03-04,430.42,Confirmed,Double,Agoda,,,false
2025-07-11,2025-07-15,609.04,Confirmed,Deluxe,Expedia,,,true
2025-10-02,2025-10-03,59.60,Confirmed,Double,Booking.com,,,false
2024-06-16,2024-06-20,167.44,Confirmed,Single,Direct,,,true
2023-12-29,2023-12-31,210.14,Confirmed,Double,Agoda,,,true
2023-12-30,2024-01-07,1324.03,Confirmed,Deluxe,Direct,,,true
2024-08-26,2024-08-30,287.80,Confirmed,Double,Agoda,,,true
2025-05-14,2025-05-18,214.42,Confirmed,Single,Agoda,,,true
2025-06-16,2025-06-17,112.20,Confirmed,Double,Expedia,,,true
2023-03-06,2023-03-09,343.80,Confirmed,Double,Booking.com,,,true
2025-05-21,2025-05-24,354.43,Confirmed,Deluxe,Direct,,,true
2023-07-04,2023-07-09,882.54,Confirmed,Deluxe,Direct,,,true
2024-08-09,2024-08-11,89.13,Cancelled,Double,Booking.com,,,true
2025-01-27,2025-01-28,17.11,Cancelled,Double,Direct,,,true
2023-07-04,2023-07-08,366.44,Confirmed,Double,Agoda,,,true
2025-03-05,2025-03-15,827.26,Confirmed,Double,Agoda,,,true
2023-12-30,2024-01-02,273.78,Confirmed,Double,Booking.com,,,true
2024-08-26,2024-08-28,358.11,Confirmed,Suite,Booking.com,,,true
2025-08-07,2025-08-11,865.72,Confirmed,Family,Agoda,,,true
2024-07-01,2024-07-03,386.87,Confirmed,Deluxe,Booking.com,,,true
2025-06-29,2025-07-01,450.40,Confirmed,Suite,Direct,,,true
2024-02-01,2024-02-03,124.13,Confirmed,Double,Direct,,,true
2025-12-27,2025-12-28,102.56,Confirmed,Double,Direct,,,true
2025-02-24,2025-03-01,393.39,Confirmed,Double,Direct,,,true
2026-02-10,2026-02-11,55.32,Confirmed,Double,Expedia,,,true
2024-10-23,2024-10-27,631.26,Confirmed,Deluxe,Direct,,,true
2023-07-05,2023-07-07,198.58,Confirmed,Double,Direct,,,true
2023-11-27,2023-12-05,678.16,Confirmed,Double,Direct,,,true
2024-10-07,2024-10-18,1091.64,Confirmed,Deluxe,Booking.com,,,true
2025-11-02,2025-11-06,308.84,Confirmed,Double,Booking.com,,,true
2024-02-13,2024-02-16,106.47,Confirmed,Single,Direct,,,true
2023-05-23,2023-05-25,140.96,Confirmed,Single,Booking.com,,,true
2025-10-01,2025-10-08,753.48,Confirmed,Deluxe,Agoda,,,true
2024-04-27,2024-04-29,129.09,Confirmed,Single,Direct,,,true
2023-08-30,2023-09-03,623.34,Confirmed,Deluxe,Direct,,,true
2024-03-12,2024-03-16,190.60,Confirmed,Family,Direct,,,true
2023-07-23,2023-07-27,113.49,Cancelled,Double,Expedia,,,true
2023-05-26,2023-05-28,421.92,Confirmed,Family,Booking.com,,,true
2025-01-16,2025-01-22,260.49,Confirmed,Single,Expedia,,,true
2023-03-12,2023-03-16,280.04,Confirmed,Single,Booking.com,,,true
2025-04-30,2025-05-03,376.86,Confirmed,Double,Direct,,,true
2023-09-07,2023-09-12,643.86,Confirmed,Deluxe,Expedia,,,true
2025-11-11,2025-11-12,35.47,Confirmed,Single,Booking.com,,,true
2025-12-23,2025-12-27,253.27,Confirmed,Double,Expedia,,,true
2025-03-15,2025-03-18,470.93,Confirmed,Suite,Direct,,,true
2025-04-22,2025-04-26,229.25,Confirmed,Single,Direct,,,true
2025-10-03,2025-10-06,424.71,Confirmed,Deluxe,Expedia,,,true
2024-02-10,2024-02-12,178.77,Confirmed,Double,Booking.com,,,true
2025-12-18,2025-12-27,1063.80,Confirmed,Deluxe,Direct,,,true
2023-04-19,2023-04-22,449.50,Confirmed,Family,Direct,,,true
2024-11-09,2024-11-16,469.09,Confirmed,Single,Direct,,,true
2023-03-11,2023-03-15,320.76,Confirmed,Double,Direct,,,true
2024-07-25,2024-07-26,109.10,Confirmed,Double,Direct,,,true
2024-05-09,2024-05-14,817.57,Confirmed,Family,Agoda,,,true
2023-11-20,2023-11-23,511.06,Confirmed,Suite,Booking.com,,,true
2024-08-26,2024-08-29,324.47,Confirmed,Deluxe,Direct,,,true
2023-03-25,2023-04-02,677.01,Confirmed,Double,Expedia,,,true
2023-10-29,2023-11-02,654.64,Confirmed,Family,Agoda,,,true
2024-06-06,2024-06-08,155.45,Confirmed,Double,Direct,,,true
2024-09-06,2024-09-08,121.16,Confirmed,Double,Direct,,,true
2024-07-07,2024-07-10,351.32,Confirmed,Double,Booking.com,,,true
2025-10-26,2025-10-31,643.02,Confirmed,Deluxe,Agoda,,,true
2024-05-16,2024-05-19,183.12,Confirmed,Single,Agoda,,,true
2024-06-03,2024-06-08,224.75,Confirmed,Single,Agoda,,,true
2024-03-28,2024-03-29,53.97,Confirmed,Single,Direct,,,true
2023-06-15,2023-06-17,372.88,Confirmed,Family,Expedia,,,true
2024-03-02,2024-03-05,1006.32,Confirmed,Suite,Agoda,,,true
2023-08-30,2023-09-01,212.82,Confirmed,Deluxe,Direct,,,true
2025-11-12,2025-11-16,226.78,Confirmed,Single,Direct,,,true
2025-07-11,2025-07-18,486.91,Confirmed,Single,Direct,,,true
2024-06-20,2024-06-21,70.49,Confirmed,Double,Direct,,,true
2025-08-01,2025-08-05,461.56,Confirmed,Double,Booking.com,,,true
2025-10-15,2025-10-17,444.07,Confirmed,Suite,Direct,,,true
2025-03-09,2025-03-15,317.78,Confirmed,Double,Booking.com,,,true
2024-04-24,2024-04-30,339.30,Confirmed,Single,Expedia,,,true
2024-08-23,2024-08-26,281.04,Confirmed,Double,Booking.com,,,true
2023-11-12,2023-11-15,7.67,Cancelled,Single,Direct,,,true
2025-10-04,2025-10-08,64.69,Cancelled,Single,Expedia,,,true
2024-03-10,2024-03-21,491.29,Confirmed,Single,Direct,,,true
2023-07-11,2023-07-13,7.67,Cancelled,Single,Direct,,,true
2024-06-11,2024-06-14,954.60,Confirmed,Suite,Direct,,,true
2025-02-09,2025-02-13,170.68,Confirmed,Double,Direct,,,true
2026-01-08,2026-01-09,60.89,Confirmed,Double,Direct,,,true
2025-12-29,2025-12-30,134.64,Confirmed,Deluxe,Booking.com,,,true
